Merchant_ID,Merchant_Name,Merchant_Category,Merchant_City,Merchant_UPI,Transaction_ID,Customer_Name,Customer_Phone,Amount,Payment_Status,Fraudulent,QR_Image_Path,Date_Time
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00142,Valerie Garza,9153971051,7711.53,FAILED,Yes,qr_codes\TXN00142.png,2025-12-03 07:51:31
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00143,Kendra Smith,4087434221,1124.95,SUCCESS,No,qr_codes\TXN00143.png,2025-12-04 23:44:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00144,Kelly Clark,9291649028,673.88,FAILED,Yes,qr_codes\TXN00144.png,2025-12-02 08:39:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00145,Lindsey Rodriguez,7661707971,7675.04,SUCCESS,Yes,qr_codes\TXN00145.png,2025-12-08 02:50:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00146,Nicole Jimenez,0195248323,1912.37,SUCCESS,No,qr_codes\TXN00146.png,2025-12-03 16:15:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00147,Michael Buckley,9241609162,6612.15,SUCCESS,Yes,qr_codes\TXN00147.png,2025-12-04 21:33:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00148,Scott Middleton,4396731635,3260.35,FAILED,Yes,qr_codes\TXN00148.png,2025-12-06 01:50:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00149,Allen Rogers,4404213469,3290.5,FAILED,Yes,qr_codes\TXN00149.png,2025-12-06 21:02:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00150,Steven Harper,2163898061,5969.74,FAILED,Yes,qr_codes\TXN00150.png,2025-12-07 01:50:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00151,Maria Chan,3283908862,3249.07,SUCCESS,Yes,qr_codes\TXN00151.png,2025-12-05 11:21:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00152,Tiffany Prince,4551853868,5343.38,SUCCESS,Yes,qr_codes\TXN00152.png,2025-12-03 15:13:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00153,Don Adams,2629115381,154.15,SUCCESS,No,qr_codes\TXN00153.png,2025-12-05 22:11:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00154,Meghan Miller,1961772345,3089.33,SUCCESS,Yes,qr_codes\TXN00154.png,2025-12-06 02:53:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00155,David Price,8439423201,2006.59,SUCCESS,No,qr_codes\TXN00155.png,2025-12-08 08:32:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00156,Michael Clark,6806796963,2855.65,FAILED,No,qr_codes\TXN00156.png,2025-12-03 16:31:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00157,Kelly Hoffman,1358781438,88.21,SUCCESS,No,qr_codes\TXN00157.png,2025-12-04 12:30:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00158,Sherri Williams,1635523382,7586.15,FAILED,Yes,qr_codes\TXN00158.png,2025-12-03 00:58:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00159,Kelsey Gardner,2596367214,7847.8,SUCCESS,Yes,qr_codes\TXN00159.png,2025-12-07 15:59:32
MID0008,"Coleman, Garner and Allen",Restaurant,South Karafort,coleman@upi,TXN00160,Dr. Carl Smith,6231717984,7693.77,SUCCESS,Yes,qr_codes\TXN00160.png,2025-12-02 09:26:32
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00161,Terry Vazquez,0934395419,861.36,SUCCESS,No,qr_codes\TXN00161.png,2025-12-02 03:34:32
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00162,Michael Warren,8590570739,1375.27,SUCCESS,No,qr_codes\TXN00162.png,2025-12-08 10:33:32
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00163,Jeremy Gross,7397039531,5005.3,FAILED,Yes,qr_codes\TXN00163.png,2025-12-04 11:29:32
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00164,Patrick Carter,9657349361,6681.19,SUCCESS,Yes,qr_codes\TXN00164.png,2025-12-04 10:14:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00165,Dr. Jessica Boyle DDS,6959847121,5123.72,SUCCESS,Yes,qr_codes\TXN00165.png,2025-12-03 17:58:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00166,Randy Hopkins,7617552242,5405.81,FAILED,Yes,qr_codes\TXN00166.png,2025-12-02 08:33:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00167,Michael Campbell,5173309487,3753.97,FAILED,Yes,qr_codes\TXN00167.png,2025-12-07 12:25:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00168,Carl Anthony,4898687274,5209.18,SUCCESS,Yes,qr_codes\TXN00168.png,2025-12-05 16:40:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00169,Monica Harrington,5297662059,1777.3,FAILED,No,qr_codes\TXN00169.png,2025-12-05 05:54:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00170,Alejandra Smith MD,6706264208,7807.09,SUCCESS,Yes,qr_codes\TXN00170.png,2025-12-02 00:08:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00171,Kimberly Ramos,5430334461,1932.42,SUCCESS,Yes,qr_codes\TXN00171.png,2025-12-07 17:46:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00172,Christina Johnson,5085281547,6138.29,SUCCESS,Yes,qr_codes\TXN00172.png,2025-12-07 03:09:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00173,Robert Baker,6552373803,973.1,FAILED,No,qr_codes\TXN00173.png,2025-12-02 09:35:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00174,Cameron Fletcher,7711228714,7930.77,SUCCESS,Yes,qr_codes\TXN00174.png,2025-12-03 04:11:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00175,Natalie King,7953831906,954.18,FAILED,No,qr_codes\TXN00175.png,2025-12-07 08:27:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00176,Steven Suarez,9935944446,1314.3,FAILED,No,qr_codes\TXN00176.png,2025-12-04 13:13:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00177,Michael Buckley,5012418997,139.06,SUCCESS,No,qr_codes\TXN00177.png,2025-12-07 12:42:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00178,Christopher Wilson,5264725516,351.98,FAILED,No,qr_codes\TXN00178.png,2025-12-02 11:41:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00179,Larry Henson,8300865425,4453.34,SUCCESS,Yes,qr_codes\TXN00179.png,2025-12-06 10:43:33
MID0009,"Terry, Taylor and Carrillo",Clothing,Lake Juliaside,"terry,t@upi",TXN00180,Benjamin Richards,3107938075,2525.68,SUCCESS,No,qr_codes\TXN00180.png,2025-12-02 15:55:33
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00181,Mallory Hardin MD,6664939448,6064.38,FAILED,Yes,qr_codes\TXN00181.png,2025-12-01 15:21:33
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00182,Nicholas Ruiz,3166243992,7870.69,FAILED,Yes,qr_codes\TXN00182.png,2025-12-01 17:13:33
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00183,Kyle Williams,7469024586,1256.05,SUCCESS,No,qr_codes\TXN00183.png,2025-12-05 21:08:33
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00184,Michael Chapman,4960823215,7590.28,FAILED,Yes,qr_codes\TXN00184.png,2025-12-04 14:04:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00185,Mark Moore,3848440199,1092.42,SUCCESS,No,qr_codes\TXN00185.png,2025-12-05 05:31:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00186,Trevor Armstrong,0573715593,195.41,FAILED,No,qr_codes\TXN00186.png,2025-12-03 20:04:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00187,Anna Whitehead,3734900136,7278.53,SUCCESS,Yes,qr_codes\TXN00187.png,2025-12-05 03:28:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00188,Megan Ray,7724428383,6153.42,SUCCESS,Yes,qr_codes\TXN00188.png,2025-12-03 00:40:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00189,Raymond Rivera,6085607288,1397.94,SUCCESS,No,qr_codes\TXN00189.png,2025-12-07 00:07:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00190,Nicole Wright,1238781214,437.36,FAILED,No,qr_codes\TXN00190.png,2025-12-04 14:13:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00191,Lindsay Johnson,4136712655,4653.1,FAILED,Yes,qr_codes\TXN00191.png,2025-12-05 03:02:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00192,Mark Harris,7656886452,2396.5,SUCCESS,No,qr_codes\TXN00192.png,2025-12-02 19:26:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00193,Melissa Myers,8053761645,2348.96,SUCCESS,No,qr_codes\TXN00193.png,2025-12-06 07:41:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00194,Travis Clark,8997833164,1647.14,FAILED,No,qr_codes\TXN00194.png,2025-12-04 03:47:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00195,Gregory Duarte,0981084730,795.2,FAILED,No,qr_codes\TXN00195.png,2025-12-08 06:40:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00196,Angelica Smith MD,1660865659,6530.4,SUCCESS,Yes,qr_codes\TXN00196.png,2025-12-05 12:43:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00197,Megan Wallace,1961165496,4100.83,SUCCESS,Yes,qr_codes\TXN00197.png,2025-12-03 19:54:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00198,Samuel Landry,7764068358,7079.29,SUCCESS,Yes,qr_codes\TXN00198.png,2025-12-07 18:43:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00199,Justin Baldwin,4002656560,793.26,FAILED,No,qr_codes\TXN00199.png,2025-12-04 16:47:34
MID0010,"Douglas, Morales and Garcia",Cafe,Lake Anthony,douglas@upi,TXN00200,Bradley Carter,9028979115,3266.74,SUCCESS,Yes,qr_codes\TXN00200.png,2025-12-05 15:36:34
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00201,Michelle Zimmerman,2399012484,713.64,SUCCESS,No,qr_codes\TXN00201.png,2025-12-05 02:42:34
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00202,Martin Fuller,5891232697,4071.85,FAILED,Yes,qr_codes\TXN00202.png,2025-12-08 10:16:34
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00203,Crystal Wright,3882392978,4237.72,SUCCESS,Yes,qr_codes\TXN00203.png,2025-12-05 16:36:34
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00204,Dawn Butler,8899372669,6408.38,SUCCESS,Yes,qr_codes\TXN00204.png,2025-12-04 13:30:34
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00205,Russell Gilbert,4508289119,7567.39,SUCCESS,Yes,qr_codes\TXN00205.png,2025-12-02 03:15:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00206,Chelsea Diaz,6920878362,2726.3,FAILED,No,qr_codes\TXN00206.png,2025-12-05 18:45:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00207,Stacy Harrell,8021452463,2069.71,SUCCESS,No,qr_codes\TXN00207.png,2025-12-06 12:43:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00208,Matthew George,5176800306,5316.54,FAILED,Yes,qr_codes\TXN00208.png,2025-12-03 20:01:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00209,Justin Wheeler,0618468398,7821.55,SUCCESS,Yes,qr_codes\TXN00209.png,2025-12-06 20:50:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00210,Kimberly Calderon,0296677671,7538.53,FAILED,Yes,qr_codes\TXN00210.png,2025-12-03 19:24:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00211,Jacqueline Peterson,2627045540,510.02,FAILED,No,qr_codes\TXN00211.png,2025-12-03 18:09:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00212,William Potts,8121160825,2282.95,SUCCESS,Yes,qr_codes\TXN00212.png,2025-12-04 14:39:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00213,Susan Scott,7221818404,4359.26,FAILED,Yes,qr_codes\TXN00213.png,2025-12-02 09:48:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00214,Michael Smith,8379513819,4187.65,FAILED,Yes,qr_codes\TXN00214.png,2025-12-04 11:57:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00215,Karen Ward,7537127945,7068.49,SUCCESS,Yes,qr_codes\TXN00215.png,2025-12-02 16:23:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00216,Kimberly Gomez,3553287341,6191.33,FAILED,Yes,qr_codes\TXN00216.png,2025-12-02 16:36:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00217,Christine Hurst,0019396377,6879.52,SUCCESS,Yes,qr_codes\TXN00217.png,2025-12-04 16:37:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00218,Andrew Huynh,7890849303,6251.1,FAILED,Yes,qr_codes\TXN00218.png,2025-12-08 05:20:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00219,Chad Salazar,7312690546,1741.45,FAILED,No,qr_codes\TXN00219.png,2025-12-08 10:20:35
MID0011,Craig-Potts,Electronics,Port Zacharyfort,craig-p@upi,TXN00220,Cameron Snow,1131563185,336.18,SUCCESS,No,qr_codes\TXN00220.png,2025-12-06 17:53:35
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00221,Terri Harris,2664797454,7286.99,SUCCESS,Yes,qr_codes\TXN00221.png,2025-12-04 03:10:35
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00222,Paul Rivera,3157052071,6687.72,SUCCESS,Yes,qr_codes\TXN00222.png,2025-12-05 03:44:35
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00223,Allen Pope,0350679649,2016.89,SUCCESS,No,qr_codes\TXN00223.png,2025-12-08 10:47:35
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00224,Chelsey Phelps,6474727674,1829.68,SUCCESS,No,qr_codes\TXN00224.png,2025-12-04 09:57:35
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00225,Brianna Deleon,2527549718,6052.21,SUCCESS,Yes,qr_codes\TXN00225.png,2025-12-05 21:16:35
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00226,Emily Ramirez,8734609330,1884.47,SUCCESS,No,qr_codes\TXN00226.png,2025-12-07 12:10:35
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00227,Julie Morrison,9074417418,5274.02,FAILED,Yes,qr_codes\TXN00227.png,2025-12-07 18:25:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00228,Lisa Gilmore,9781941157,7261.36,SUCCESS,Yes,qr_codes\TXN00228.png,2025-12-03 23:11:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00229,Matthew Lee,0640138676,5149.21,FAILED,Yes,qr_codes\TXN00229.png,2025-12-06 19:22:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00230,Dr. Lindsay Henderson,6855847092,3449.17,SUCCESS,Yes,qr_codes\TXN00230.png,2025-12-06 08:53:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00231,Lauren Benton,0054319746,6656.31,SUCCESS,Yes,qr_codes\TXN00231.png,2025-12-05 13:52:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00232,Mr. Frank Jimenez,9818409426,7357.7,SUCCESS,Yes,qr_codes\TXN00232.png,2025-12-05 12:52:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00233,Leah Ward,7604180762,3174.32,FAILED,Yes,qr_codes\TXN00233.png,2025-12-07 07:41:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00234,Nicholas Stokes,5560745016,7775.04,FAILED,Yes,qr_codes\TXN00234.png,2025-12-03 18:16:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00235,Donald Rodriguez,5888012315,2187.37,FAILED,No,qr_codes\TXN00235.png,2025-12-02 01:47:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00236,Rebecca Reynolds,7783225937,3787.99,FAILED,Yes,qr_codes\TXN00236.png,2025-12-02 08:34:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00237,Briana Henry,3318322959,5117.01,SUCCESS,Yes,qr_codes\TXN00237.png,2025-12-03 00:32:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00238,Nathan Erickson,9873563253,5415.01,FAILED,Yes,qr_codes\TXN00238.png,2025-12-05 15:20:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00239,Katherine Soto,7050882399,1499.58,FAILED,No,qr_codes\TXN00239.png,2025-12-07 16:04:36
MID0012,"Brown, Stevens and Brown",Electronics,Lake Mercedes,"brown,s@upi",TXN00240,Marcia Richard,9153277415,1208.97,FAILED,No,qr_codes\TXN00240.png,2025-12-07 15:26:36
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00241,Angela Perez,2978202838,3467.84,SUCCESS,Yes,qr_codes\TXN00241.png,2025-12-06 16:24:36
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00242,Michael Jones,3783135573,7610.02,SUCCESS,Yes,qr_codes\TXN00242.png,2025-12-04 03:04:36
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00243,Stephen Johnson,0584815900,134.19,FAILED,No,qr_codes\TXN00243.png,2025-12-07 19:32:36
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00244,Melissa Edwards,9657177240,3125.65,SUCCESS,Yes,qr_codes\TXN00244.png,2025-12-07 11:53:36
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00245,Andrea Wright,0770121742,7228.61,FAILED,Yes,qr_codes\TXN00245.png,2025-12-08 04:05:36
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00246,Scott Little,4189701115,475.0,FAILED,No,qr_codes\TXN00246.png,2025-12-01 16:50:36
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00247,Austin Moore,7959912158,5416.69,FAILED,Yes,qr_codes\TXN00247.png,2025-12-04 21:03:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00248,Sonya Hill,0773742732,4556.47,FAILED,Yes,qr_codes\TXN00248.png,2025-12-07 22:23:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00249,Dennis Choi,1283093470,2621.13,FAILED,Yes,qr_codes\TXN00249.png,2025-12-07 09:22:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00250,Michael Frye,8660077989,3811.01,FAILED,Yes,qr_codes\TXN00250.png,2025-12-04 16:03:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00251,William Coleman,3004724712,801.44,FAILED,Yes,qr_codes\TXN00251.png,2025-12-05 05:48:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00252,Randy Fields,1763478590,1296.84,SUCCESS,Yes,qr_codes\TXN00252.png,2025-12-06 13:42:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00253,Kayla Thomas,5785808426,3730.44,FAILED,Yes,qr_codes\TXN00253.png,2025-12-03 08:37:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00254,Stuart Short,3672516055,6151.82,SUCCESS,Yes,qr_codes\TXN00254.png,2025-12-07 22:01:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00255,Heather Davis,2199877420,5954.23,FAILED,Yes,qr_codes\TXN00255.png,2025-12-03 16:24:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00256,Mary Thompson,4056945418,1090.43,FAILED,No,qr_codes\TXN00256.png,2025-12-04 10:52:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00257,Nathan Hicks,2852939026,6536.77,FAILED,Yes,qr_codes\TXN00257.png,2025-12-06 14:39:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00258,David Richard,8867390467,103.9,FAILED,No,qr_codes\TXN00258.png,2025-12-02 11:10:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00259,Sarah King,5127570372,3127.88,FAILED,Yes,qr_codes\TXN00259.png,2025-12-05 15:38:37
MID0013,"Porter, French and Fowler",Restaurant,South Curtisbury,"porter,@upi",TXN00260,Gabrielle Smith,6675589738,2626.44,FAILED,No,qr_codes\TXN00260.png,2025-12-02 15:57:37
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00261,Denise Martin,9053452286,4551.2,FAILED,Yes,qr_codes\TXN00261.png,2025-12-04 03:09:37
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00262,Steven Daniels,2204978134,7250.42,FAILED,Yes,qr_codes\TXN00262.png,2025-12-06 14:53:37
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00263,Donna Hall,6905122700,7726.44,FAILED,Yes,qr_codes\TXN00263.png,2025-12-06 12:39:37
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00264,Joseph Esparza,0322933825,506.24,SUCCESS,Yes,qr_codes\TXN00264.png,2025-12-03 18:56:37
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00265,Mary Austin,7209600968,4693.52,SUCCESS,Yes,qr_codes\TXN00265.png,2025-12-06 16:57:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00266,Sara Hubbard,9378842229,5351.13,FAILED,Yes,qr_codes\TXN00266.png,2025-12-03 01:36:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00267,Julie Rogers,5447938405,7296.66,FAILED,Yes,qr_codes\TXN00267.png,2025-12-06 08:28:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00268,Jeffrey Johnson,5904341061,7857.3,SUCCESS,Yes,qr_codes\TXN00268.png,2025-12-01 18:50:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00269,Kim Cruz,6454295141,6899.91,SUCCESS,Yes,qr_codes\TXN00269.png,2025-12-03 01:39:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00270,Sarah Wright,1106271427,1641.69,FAILED,No,qr_codes\TXN00270.png,2025-12-01 16:33:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00271,Kelsey Fernandez,2342262237,2440.57,SUCCESS,Yes,qr_codes\TXN00271.png,2025-12-02 05:39:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00272,Mallory Salas,0663765145,1825.14,SUCCESS,No,qr_codes\TXN00272.png,2025-12-04 19:02:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00273,George Robinson,9931252886,4205.78,SUCCESS,Yes,qr_codes\TXN00273.png,2025-12-01 22:11:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00274,Leah Hamilton,2954468829,3540.72,SUCCESS,Yes,qr_codes\TXN00274.png,2025-12-06 09:28:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00275,Traci Gibson,5244355297,4688.28,SUCCESS,Yes,qr_codes\TXN00275.png,2025-12-03 12:56:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00276,Molly Romero,9776625288,3360.85,SUCCESS,Yes,qr_codes\TXN00276.png,2025-12-02 19:26:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00277,Anthony Young,8509418664,7333.65,SUCCESS,Yes,qr_codes\TXN00277.png,2025-12-06 07:25:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00278,David Thompson,3302168810,3380.74,SUCCESS,Yes,qr_codes\TXN00278.png,2025-12-04 09:57:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00279,Thomas Miller,3587300116,646.56,SUCCESS,No,qr_codes\TXN00279.png,2025-12-06 01:29:38
MID0014,Cooper-Phillips,Grocery,Bonniechester,cooper-@upi,TXN00280,Lisa Sullivan,3705631736,6725.07,FAILED,Yes,qr_codes\TXN00280.png,2025-12-01 14:40:38
